episode,agent_type,step,hour,action,soc,soc_after,pv_kw,load_kw,diesel_on,diesel_kw,battery_kw,unmet_load_kw,curtailed_kw,health,reward,rew_unmet_load,rew_fuel,rew_battery_stress,rew_diesel_solar
6,drl,15,15,1,0.4073,0.3166,6.031,15.101,0,0.0,9.07,0.0,0.0,0.99955,-0.0417,-0.0,-0.0,-0.0417,0.0
6,drl,16,16,0,0.3166,0.445,4.954,18.749,1,27.749,-13.954,0.0,0.0,0.9995,-5.6949,-0.0,-5.6949,-0.0,0.0
6,drl,17,17,3,0.445,0.2509,3.442,22.838,0,0.0,19.396,0.0,0.0,0.99943,-0.0745,-0.0,-0.0,-0.0745,0.0
6,drl,18,18,2,0.2509,0.2669,1.735,27.201,1,27.201,-1.735,0.0,0.0,0.99942,-5.6627,-0.0,-5.5962,-0.0665,0.0
6,drl,19,19,2,0.2669,0.2407,1.062,33.685,1,30.0,2.624,0.0,0.0,0.99941,-6.1797,-0.0,-6.1,-0.0797,0.0
6,drl,20,20,0,0.2407,0.2,0.412,43.408,1,30.0,12.996,0.0,0.0,0.99939,-6.2,-0.0,-6.1,-0.1,0.0
6,drl,21,21,2,0.2,0.2,0.194,33.073,1,30.0,2.878,0.0,0.0,0.99939,-6.2,-0.0,-6.1,-0.1,0.0
6,drl,22,22,2,0.2,0.2,0.085,35.832,1,30.0,5.747,0.0,0.0,0.99939,-6.2,-0.0,-6.1,-0.1,0.0
6,drl,23,23,2,0.2,0.2003,0.027,26.433,1,26.433,-0.027,0.0,0.0,0.99939,-5.5579,-0.0,-5.458,-0.0999,0.0
7,drl,0,0,3,0.7,0.6171,0.001,8.287,0,0.0,8.286,0.0,0.0,0.99997,0.0,-0.0,-0.0,-0.0,0.0
7,drl,1,1,3,0.6171,0.5457,0.002,7.145,0,0.0,7.143,0.0,0.0,0.99994,0.0,-0.0,-0.0,-0.0,0.0
7,drl,2,2,3,0.5457,0.4753,0.008,7.048,0,0.0,7.04,0.0,0.0,0.99991,0.0,-0.0,-0.0,-0.0,0.0
7,drl,3,3,1,0.4753,0.3827,0.028,9.287,0,0.0,9.259,0.0,0.0,0.99987,-0.0086,-0.0,-0.0,-0.0086,0.0
7,drl,4,4,1,0.3827,0.3094,0.074,7.404,0,0.0,7.33,0.0,0.0,0.99984,-0.0453,-0.0,-0.0,-0.0453,0.0
7,drl,5,5,0,0.3094,0.3942,0.221,8.343,1,17.343,-9.221,0.0,0.0,0.99981,-3.8246,-0.0,-3.8217,-0.0029,0.0
7,drl,6,6,0,0.3942,0.4815,0.481,7.107,1,16.107,-9.481,0.0,0.0,0.99977,-3.5993,-0.0,-3.5993,-0.0,0.0
7,drl,7,7,0,0.4815,0.5732,0.97,8.67,1,17.67,-9.97,0.0,0.0,0.99974,-3.8806,-0.0,-3.8806,-0.0,0.0
7,drl,8,8,1,0.5732,0.5119,1.433,7.569,0,0.0,6.136,0.0,0.0,0.99971,0.0,-0.0,-0.0,-0.0,0.0
7,drl,9,9,0,0.5119,0.6141,2.116,6.79,1,15.79,-11.116,0.0,0.0,0.99967,-3.5421,-0.0,-3.5421,-0.0,0.0
7,drl,10,10,1,0.6141,0.567,3.161,7.876,0,0.0,4.715,0.0,0.0,0.99965,0.0,-0.0,-0.0,-0.0,0.0
7,drl,11,11,1,0.567,0.528,4.669,8.57,0,0.0,3.901,0.0,0.0,0.99964,0.0,-0.0,-0.0,-0.0,0.0
7,drl,12,12,1,0.528,0.5119,6.971,8.575,0,0.0,1.603,0.0,0.0,0.99963,0.0,-0.0,-0.0,-0.0,0.0
7,drl,13,13,1,0.5119,0.4653,4.482,9.143,0,0.0,4.661,0.0,0.0,0.99961,0.0,-0.0,-0.0,-0.0,0.0
7,drl,14,14,1,0.4653,0.4148,6.761,11.813,0,0.0,5.051,0.0,0.0,0.99959,0.0,-0.0,-0.0,-0.0,0.0
7,drl,15,15,3,0.4148,0.3203,4.442,13.888,0,0.0,9.446,0.0,0.0,0.99956,-0.0399,-0.0,-0.0,-0.0399,0.0
7,drl,16,16,0,0.3203,0.4374,3.726,17.246,1,26.246,-12.726,0.0,0.0,0.99951,-5.4243,-0.0,-5.4243,-0.0,0.0
7,drl,17,17,3,0.4374,0.2515,3.431,22.014,0,0.0,18.583,0.0,0.0,0.99943,-0.0743,-0.0,-0.0,-0.0743,0.0
7,drl,18,18,2,0.2515,0.2417,1.787,32.763,1,30.0,0.977,0.0,0.0,0.99943,-6.1791,-0.0,-6.1,-0.0791,0.0
7,drl,19,19,2,0.2417,0.2197,0.889,33.091,1,30.0,2.202,0.0,0.0,0.99942,-6.1902,-0.0,-6.1,-0.0902,0.0
7,drl,20,20,2,0.2197,0.2,0.481,35.268,1,30.0,4.787,0.0,0.0,0.99941,-6.2,-0.0,-6.1,-0.1,0.0
7,drl,21,21,2,0.2,0.2,0.168,33.847,1,30.0,3.679,0.0,0.0,0.99941,-6.2,-0.0,-6.1,-0.1,0.0
7,drl,22,22,2,0.2,0.2009,0.096,24.121,1,24.121,-0.096,0.0,0.0,0.99941,-5.1413,-0.0,-5.0417,-0.0996,0.0
7,drl,23,23,2,0.2009,0.2012,0.031,24.725,1,24.725,-0.031,0.0,0.0,0.99941,-5.25,-0.0,-5.1506,-0.0994,0.0
8,drl,0,0,3,0.7,0.6328,0.0,6.717,0,0.0,6.716,0.0,0.0,0.99997,0.0,-0.0,-0.0,-0.0,0.0
8,drl,1,1,3,0.6328,0.5562,0.002,7.662,0,0.0,7.661,0.0,0.0,0.99994,0.0,-0.0,-0.0,-0.0,0.0
8,drl,2,2,3,0.5562,0.4781,0.006,7.819,0,0.0,7.813,0.0,0.0,0.99991,0.0,-0.0,-0.0,-0.0,0.0
8,drl,3,3,1,0.4781,0.3897,0.024,8.858,0,0.0,8.834,0.0,0.0,0.99988,-0.0051,-0.0,-0.0,-0.0051,0.0
8,drl,4,4,1,0.3897,0.2973,0.091,9.337,0,0.0,9.245,0.0,0.0,0.99984,-0.0514,-0.0,-0.0,-0.0514,0.0
8,drl,5,5,0,0.2973,0.3822,0.229,7.949,1,16.949,-9.229,0.0,0.0,0.9998,-3.7598,-0.0,-3.7509,-0.0089,0.0
8,drl,6,6,0,0.3822,0.4699,0.534,9.446,1,18.446,-9.534,0.0,0.0,0.99977,-4.0203,-0.0,-4.0203,-0.0,0.0
8,drl,7,7,0,0.4699,0.5608,0.879,8.588,1,17.588,-9.879,0.0,0.0,0.99973,-3.8659,-0.0,-3.8659,-0.0,0.0
8,drl,8,8,0,0.5608,0.6601,1.784,9.393,1,18.393,-10.784,0.0,0.0,0.99969,-4.0107,-0.0,-4.0107,-0.0,0.0
8,drl,9,9,1,0.6601,0.6085,2.588,7.742,0,0.0,5.153,0.0,0.0,0.99967,0.0,-0.0,-0.0,-0.0,0.0
8,drl,10,10,1,0.6085,0.571,4.604,8.355,0,0.0,3.751,0.0,0.0,0.99966,0.0,-0.0,-0.0,-0.0,0.0
8,drl,11,11,1,0.571,0.5279,4.348,8.659,0,0.0,4.311,0.0,0.0,0.99964,0.0,-0.0,-0.0,-0.0,0.0
8,drl,12,12,1,0.5279,0.5096,6.69,8.519,0,0.0,1.829,0.0,0.0,0.99963,0.0,-0.0,-0.0,-0.0,0.0
8,drl,13,13,1,0.5096,0.4796,7.032,10.032,0,0.0,2.999,0.0,0.0,0.99962,0.0,-0.0,-0.0,-0.0,0.0
8,drl,14,14,1,0.4796,0.3909,4.955,13.825,0,0.0,8.87,0.0,0.0,0.99959,-0.0046,-0.0,-0.0,-0.0046,0.0
8,drl,15,15,1,0.3909,0.3333,5.02,10.77,0,0.0,5.75,0.0,0.0,0.99956,-0.0333,-0.0,-0.0,-0.0333,0.0
8,drl,16,16,0,0.3333,0.4426,4.313,22.441,1,30.0,-11.873,0.0,0.0,0.99952,-6.1,-0.0,-6.1,-0.0,0.0
8,drl,17,17,3,0.4426,0.2,2.73,28.914,0,0.0,24.249,1.935,0.0,0.99942,-3.9702,-3.8702,-0.0,-0.1,0.0
8,drl,18,18,2,0.2,0.2204,2.215,26.553,1,26.553,-2.215,0.0,0.0,0.99941,-5.5694,-0.0,-5.4796,-0.0898,0.0
8,drl,19,19,2,0.2204,0.226,0.614,28.569,1,28.569,-0.614,0.0,0.0,0.99941,-5.9295,-0.0,-5.8425,-0.087,0.0
8,drl,20,20,2,0.226,0.2159,0.558,31.57,1,30.0,1.012,0.0,0.0,0.99941,-6.192,-0.0,-6.1,-0.092,0.0
8,drl,21,21,2,0.2159,0.2174,0.159,28.157,1,28.157,-0.159,0.0,0.0,0.99941,-5.8595,-0.0,-5.7682,-0.0913,0.0
8,drl,22,22,2,0.2174,0.2181,0.08,29.527,1,29.527,-0.08,0.0,0.0,0.99941,-6.1058,-0.0,-6.0149,-0.0909,0.0
8,drl,23,23,2,0.2181,0.2184,0.031,27.269,1,27.269,-0.031,0.0,0.0,0.99941,-5.6993,-0.0,-5.6085,-0.0908,0.0
9,drl,0,0,3,0.7,0.6177,0.001,8.233,0,0.0,8.233,0.0,0.0,0.99997,0.0,-0.0,-0.0,-0.0,0.0
9,drl,1,1,3,0.6177,0.5314,0.002,8.63,0,0.0,8.628,0.0,0.0,0.99993,0.0,-0.0,-0.0,-0.0,0.0
9,drl,2,2,3,0.5314,0.4558,0.01,7.565,0,0.0,7.555,0.0,0.0,0.9999,0.0,-0.0,-0.0,-0.0,0.0
9,drl,3,3,1,0.4558,0.3737,0.03,8.241,0,0.0,8.211,0.0,0.0,0.99987,-0.0131,-0.0,-0.0,-0.0131,0.0
9,drl,4,4,1,0.3737,0.3027,0.075,7.172,0,0.0,7.097,0.0,0.0,0.99984,-0.0486,-0.0,-0.0,-0.0486,0.0
9,drl,5,5,0,0.3027,0.3869,0.143,9.354,1,18.354,-9.143,0.0,0.0,0.99981,-4.0103,-0.0,-4.0037,-0.0066,0.0
9,drl,6,6,0,0.3869,0.474,0.47,10.422,1,19.422,-9.47,0.0,0.0,0.99977,-4.196,-0.0,-4.196,-0.0,0.0
9,drl,7,7,0,0.474,0.5669,1.095,8.269,1,17.269,-10.095,0.0,0.0,0.99974,-3.8084,-0.0,-3.8084,-0.0,0.0
9,drl,8,8,0,0.5669,0.6646,1.618,9.347,1,18.347,-10.618,0.0,0.0,0.9997,-4.0025,-0.0,-4.0025,-0.0,0.0
9,drl,9,9,1,0.6646,0.5965,2.735,9.546,0,0.0,6.811,0.0,0.0,0.99967,0.0,-0.0,-0.0,-0.0,0.0
9,drl,10,10,1,0.5965,0.5547,4.106,8.285,0,0.0,4.179,0.0,0.0,0.99965,0.0,-0.0,-0.0,-0.0,0.0
9,drl,11,11,1,0.5547,0.4928,4.449,10.634,0,0.0,6.185,0.0,0.0,0.99963,0.0,-0.0,-0.0,-0.0,0.0
9,drl,12,12,1,0.4928,0.4763,6.715,8.366,0,0.0,1.651,0.0,0.0,0.99962,0.0,-0.0,-0.0,-0.0,0.0
9,drl,13,13,1,0.4763,0.461,7.2,8.729,0,0.0,1.529,0.0,0.0,0.99961,0.0,-0.0,-0.0,-0.0,0.0
9,drl,14,14,1,0.461,0.4328,7.2,10.016,0,0.0,2.816,0.0,0.0,0.9996,0.0,-0.0,-0.0,-0.0,0.0
9,drl,15,15,1,0.4328,0.3663,6.237,12.887,0,0.0,6.65,0.0,0.0,0.99958,-0.0169,-0.0,-0.0,-0.0169,0.0
9,drl,16,16,0,0.3663,0.4782,3.164,17.739,1,26.739,-12.164,0.0,0.0,0.99953,-5.513,-0.0,-5.513,-0.0,0.0
9,drl,17,17,3,0.4782,0.2413,2.31,25.995,0,0.0,23.685,0.0,0.0,0.99944,-0.0794,-0.0,-0.0,-0.0794,0.0
9,drl,18,18,2,0.2413,0.2447,1.801,31.431,1,30.0,-0.37,0.0,0.0,0.99944,-6.1776,-0.0,-6.1,-0.0776,0.0
9,drl,19,19,2,0.2447,0.2334,0.988,32.117,1,30.0,1.129,0.0,0.0,0.99943,-6.1833,-0.0,-6.1,-0.0833,0.0
9,drl,20,20,0,0.2334,0.2,0.475,39.42,1,30.0,8.945,0.0,0.0,0.99942,-6.2,-0.0,-6.1,-0.1,0.0
9,drl,21,21,2,0.2,0.2,0.2,30.474,1,30.0,0.274,0.0,0.0,0.99942,-6.2,-0.0,-6.1,-0.1,0.0
9,drl,22,22,2,0.2,0.2006,0.068,28.832,1,28.832,-0.068,0.0,0.0,0.99942,-5.9894,-0.0,-5.8897,-0.0997,0.0
9,drl,23,23,2,0.2006,0.2009,0.025,29.877,1,29.877,-0.025,0.0,0.0,0.99942,-6.1775,-0.0,-6.0779,-0.0996,0.0
10,drl,0,0,3,0.7,0.627,0.001,7.304,0,0.0,7.303,0.0,0.0,0.99997,0.0,-0.0,-0.0,-0.0,0.0
10,drl,1,1,3,0.627,0.5444,0.002,8.256,0,0.0,8.254,0.0,0.0,0.99994,0.0,-0.0,-0.0,-0.0,0.0
10,drl,2,2,3,0.5444,0.4633,0.008,8.121,0,0.0,8.113,0.0,0.0,0.99991,0.0,-0.0,-0.0,-0.0,0.0
10,drl,3,3,1,0.4633,0.3754,0.031,8.824,0,0.0,8.792,0.0,0.0,0.99987,-0.0123,-0.0,-0.0,-0.0123,0.0
10,drl,4,4,1,0.3754,0.3005,0.086,7.567,0,0.0,7.482,0.0,0.0,0.99984,-0.0497,-0.0,-0.0,-0.0497,0.0
10,drl,5,5,0,0.3005,0.385,0.182,7.218,1,16.218,-9.182,0.0,0.0,0.99981,-3.6267,-0.0,-3.6192,-0.0075,0.0
10,drl,6,6,0,0.385,0.472,0.449,7.951,1,16.951,-9.449,0.0,0.0,0.99977,-3.7512,-0.0,-3.7512,-0.0,0.0
10,drl,7,7,0,0.472,0.5624,0.832,6.913,1,15.913,-9.832,0.0,0.0,0.99974,-3.5643,-0.0,-3.5643,-0.0,0.0
10,drl,8,8,1,0.5624,0.5189,1.878,6.229,0,0.0,4.352,0.0,0.0,0.99972,0.0,-0.0,-0.0,-0.0,0.0
10,drl,9,9,0,0.5189,0.6283,2.881,8.443,1,17.443,-11.881,0.0,0.0,0.99967,-3.8397,-0.0,-3.8397,-0.0,0.0
10,drl,10,10,1,0.6283,0.5952,3.722,7.022,0,0.0,3.3,0.0,0.0,0.99966,0.0,-0.0,-0.0,-0.0,0.0
10,drl,11,11,1,0.5952,0.5568,5.108,8.945,0,0.0,3.838,0.0,0.0,0.99965,0.0,-0.0,-0.0,-0.0,0.0
10,drl,12,12,1,0.5568,0.5556,6.678,6.803,0,0.0,0.125,0.0,0.0,0.99965,0.0,-0.0,-0.0,-0.0,0.0
10,drl,13,13,1,0.5556,0.5134,6.743,10.964,0,0.0,4.221,0.0,0.0,0.99963,0.0,-0.0,-0.0,-0.0,0.0
10,drl,14,14,1,0.5134,0.46,7.2,12.535,0,0.0,5.335,0.0,0.0,0.99961,0.0,-0.0,-0.0,-0.0,0.0
10,drl,15,15,1,0.46,0.4009,5.559,11.471,0,0.0,5.911,0.0,0.0,0.99958,0.0,-0.0,-0.0,-0.0,0.0
10,drl,16,16,3,0.4009,0.2586,4.478,18.697,0,0.0,14.219,0.0,0.0,0.99953,-0.0707,-0.0,-0.0,-0.0707,0.0
10,drl,17,17,2,0.2586,0.2862,2.994,28.888,1,28.888,-2.994,0.0,0.0,0.99952,-5.9567,-0.0,-5.8998,-0.0569,0.0
10,drl,18,18,2,0.2862,0.2976,1.845,30.602,1,30.0,-1.243,0.0,0.0,0.99951,-6.1512,-0.0,-6.1,-0.0512,0.0
10,drl,19,19,2,0.2976,0.2832,1.063,32.508,1,30.0,1.445,0.0,0.0,0.99951,-6.1584,-0.0,-6.1,-0.0584,0.0
10,drl,20,20,2,0.2832,0.2684,0.426,31.903,1,30.0,1.477,0.0,0.0,0.9995,-6.1658,-0.0,-6.1,-0.0658,0.0
10,drl,21,21,2,0.2684,0.2149,0.229,35.572,1,30.0,5.342,0.0,0.0,0.99948,-6.1925,-0.0,-6.1,-0.0925,0.0
10,drl,22,22,2,0.2149,0.2,0.074,33.717,1,30.0,3.643,0.0,0.0,0.99947,-6.2,-0.0,-6.1,-0.1,0.0
10,drl,23,23,2,0.2,0.2003,0.029,20.456,1,20.456,-0.029,0.0,0.0,0.99947,-4.4819,-0.0,-4.3821,-0.0999,0.0
11,drl,0,0,3,0.7,0.607,0.001,9.305,0,0.0,9.305,0.0,0.0,0.99996,0.0,-0.0,-0.0,-0.0,0.0
11,drl,1,1,3,0.607,0.5319,0.003,7.51,0,0.0,7.507,0.0,0.0,0.99993,0.0,-0.0,-0.0,-0.0,0.0
11,drl,2,2,3,0.5319,0.457,0.008,7.494,0,0.0,7.485,0.0,0.0,0.9999,0.0,-0.0,-0.0,-0.0,0.0
11,drl,3,3,1,0.457,0.3779,0.03,7.946,0,0.0,7.916,0.0,0.0,0.99987,-0.0111,-0.0,-0.0,-0.0111,0.0
11,drl,4,4,1,0.3779,0.3165,0.089,6.227,0,0.0,6.138,0.0,0.0,0.99985,-0.0418,-0.0,-0.0,-0.0418,0.0
11,drl,5,5,0,0.3165,0.4016,0.254,7.908,1,16.908,-9.254,0.0,0.0,0.99981,-3.7434,-0.0,-3.7434,-0.0,0.0
11,drl,6,6,0,0.4016,0.4892,0.522,7.869,1,16.869,-9.522,0.0,0.0,0.99978,-3.7365,-0.0,-3.7365,-0.0,0.0
11,drl,7,7,0,0.4892,0.5805,0.919,8.447,1,17.447,-9.919,0.0,0.0,0.99974,-3.8405,-0.0,-3.8405,-0.0,0.0
11,drl,8,8,1,0.5805,0.5225,2.017,7.814,0,0.0,5.797,0.0,0.0,0.99972,0.0,-0.0,-0.0,-0.0,0.0
11,drl,9,9,0,0.5225,0.632,2.892,8.693,1,17.693,-11.892,0.0,0.0,0.99967,-3.8848,-0.0,-3.8848,-0.0,0.0
11,drl,10,10,1,0.632,0.6036,3.797,6.632,0,0.0,2.835,0.0,0.0,0.99966,0.0,-0.0,-0.0,-0.0,0.0
11,drl,11,11,1,0.6036,0.5883,6.107,7.632,0,0.0,1.525,0.0,0.0,0.99966,0.0,-0.0,-0.0,-0.0,0.0
11,drl,12,12,1,0.5883,0.5577,4.849,7.914,0,0.0,3.065,0.0,0.0,0.99964,0.0,-0.0,-0.0,-0.0,0.0
11,drl,13,13,1,0.5577,0.5409,6.695,8.375,0,0.0,1.68,0.0,0.0,0.99964,0.0,-0.0,-0.0,-0.0,0.0
11,drl,14,14,1,0.5409,0.4767,5.286,11.705,0,0.0,6.419,0.0,0.0,0.99961,0.0,-0.0,-0.0,-0.0,0.0
11,drl,15,15,1,0.4767,0.3988,6.541,14.32,0,0.0,7.779,0.0,0.0,0.99958,-0.0006,-0.0,-0.0,-0.0006,0.0
11,drl,16,16,3,0.3988,0.2377,3.88,19.982,0,0.0,16.103,0.0,0.0,0.99952,-0.0811,-0.0,-0.0,-0.0811,0.0
11,drl,17,17,2,0.2377,0.2679,3.278,23.499,1,23.499,-3.278,0.0,0.0,0.9995,-4.9958,-0.0,-4.9298,-0.066,0.0
11,drl,18,18,2,0.2679,0.2541,1.942,33.327,1,30.0,1.385,0.0,0.0,0.9995,-6.173,-0.0,-6.1,-0.073,0.0
11,drl,19,19,2,0.2541,0.2603,0.944,30.267,1,30.0,-0.678,0.0,0.0,0.9995,-6.1698,-0.0,-6.1,-0.0698,0.0
11,drl,20,20,2,0.2603,0.2049,0.498,36.04,1,30.0,5.542,0.0,0.0,0.99947,-6.1976,-0.0,-6.1,-0.0976,0.0
11,drl,21,21,2,0.2049,0.2071,0.24,28.371,1,28.371,-0.24,0.0,0.0,0.99947,-5.9032,-0.0,-5.8067,-0.0965,0.0
11,drl,22,22,2,0.2071,0.2077,0.072,26.641,1,26.641,-0.072,0.0,0.0,0.99947,-5.5915,-0.0,-5.4953,-0.0961,0.0
11,drl,23,23,2,0.2077,0.2079,0.021,24.746,1,24.746,-0.021,0.0,0.0,0.99947,-5.2504,-0.0,-5.1543,-0.096,0.0
12,drl,0,0,3,0.7,0.61,0.001,9.004,0,0.0,9.004,0.0,0.0,0.99996,0.0,-0.0,-0.0,-0.0,0.0
12,drl,1,1,3,0.61,0.523,0.003,8.695,0,0.0,8.692,0.0,0.0,0.99993,0.0,-0.0,-0.0,-0.0,0.0
12,drl,2,2,1,0.523,0.4547,0.011,6.843,0,0.0,6.832,0.0,0.0,0.9999,0.0,-0.0,-0.0,-0.0,0.0
12,drl,3,3,1,0.4547,0.3876,0.025,6.732,0,0.0,6.707,0.0,0.0,0.99988,-0.0062,-0.0,-0.0,-0.0062,0.0
12,drl,4,4,1,0.3876,0.2988,0.079,8.959,0,0.0,8.88,0.0,0.0,0.99984,-0.0506,-0.0,-0.0,-0.0506,0.0
12,drl,5,5,0,0.2988,0.3835,0.205,8.476,1,17.476,-9.205,0.0,0.0,0.99981,-3.8539,-0.0,-3.8457,-0.0082,0.0
12,drl,6,6,0,0.3835,0.4694,0.338,8.142,1,17.142,-9.338,0.0,0.0,0.99977,-3.7855,-0.0,-3.7855,-0.0,0.0
12,drl,7,7,0,0.4694,0.56,0.842,9.707,1,18.707,-9.842,0.0,0.0,0.99974,-4.0673,-0.0,-4.0673,-0.0,0.0
12,drl,8,8,0,0.56,0.6616,2.034,8.921,1,17.921,-11.034,0.0,0.0,0.99969,-3.9259,-0.0,-3.9259,-0.0,0.0
12,drl,9,9,1,0.6616,0.6046,2.934,8.623,0,0.0,5.689,0.0,0.0,0.99967,0.0,-0.0,-0.0,-0.0,0.0
12,drl,10,10,1,0.6046,0.5749,4.798,7.769,0,0.0,2.971,0.0,0.0,0.99966,0.0,-0.0,-0.0,-0.0,0.0
12,drl,11,11,1,0.5749,0.5464,5.335,8.186,0,0.0,2.85,0.0,0.0,0.99965,0.0,-0.0,-0.0,-0.0,0.0
12,drl,12,12,1,0.5464,0.5269,6.192,8.146,0,0.0,1.953,0.0,0.0,0.99964,0.0,-0.0,-0.0,-0.0,0.0
12,drl,13,13,1,0.5269,0.5066,6.894,8.92,0,0.0,2.026,0.0,0.0,0.99963,0.0,-0.0,-0.0,-0.0,0.0
12,drl,14,14,1,0.5066,0.4844,7.2,9.422,0,0.0,2.222,0.0,0.0,0.99962,0.0,-0.0,-0.0,-0.0,0.0
12,drl,15,15,1,0.4844,0.4129,6.478,13.627,0,0.0,7.149,0.0,0.0,0.99959,0.0,-0.0,-0.0,-0.0,0.0
12,drl,16,16,3,0.4129,0.2929,4.009,16.004,0,0.0,11.994,0.0,0.0,0.99955,-0.0536,-0.0,-0.0,-0.0536,0.0
12,drl,17,17,2,0.2929,0.3195,2.896,23.652,1,23.652,-2.896,0.0,0.0,0.99954,-4.9976,-0.0,-4.9573,-0.0402,0.0
12,drl,18,18,2,0.3195,0.3365,1.847,27.723,1,27.723,-1.847,0.0,0.0,0.99953,-5.7218,-0.0,-5.6901,-0.0317,0.0
12,drl,19,19,0,0.3365,0.2377,0.988,40.865,1,30.0,9.877,0.0,0.0,0.99949,-6.1812,-0.0,-6.1,-0.0812,0.0
12,drl,20,20,2,0.2377,0.2168,0.502,32.591,1,30.0,2.088,0.0,0.0,0.99948,-6.1916,-0.0,-6.1,-0.0916,0.0
12,drl,21,21,2,0.2168,0.2,0.235,33.022,1,30.0,2.787,0.0,0.0,0.99947,-6.2,-0.0,-6.1,-0.1,0.0
12,drl,22,22,2,0.2,0.2,0.087,31.798,1,30.0,1.711,0.0,0.0,0.99947,-6.2,-0.0,-6.1,-0.1,0.0
12,drl,23,23,2,0.2,0.2002,0.026,18.73,1,18.73,-0.026,0.0,0.0,0.99947,-4.1713,-0.0,-4.0714,-0.0999,0.0
13,drl,0,0,3,0.7,0.6496,0.001,5.045,0,0.0,5.044,0.0,0.0,0.99998,0.0,-0.0,-0.0,-0.0,0.0
13,drl,1,1,3,0.6496,0.5689,0.003,8.067,0,0.0,8.064,0.0,0.0,0.99995,0.0,-0.0,-0.0,-0.0,0.0
13,drl,2,2,3,0.5689,0.4853,0.01,8.37,0,0.0,8.36,0.0,0.0,0.99991,0.0,-0.0,-0.0,-0.0,0.0
13,drl,3,3,1,0.4853,0.4054,0.035,8.03,0,0.0,7.995,0.0,0.0,0.99988,0.0,-0.0,-0.0,-0.0,0.0
13,drl,4,4,1,0.4054,0.3205,0.074,8.557,0,0.0,8.483,0.0,0.0,0.99985,-0.0397,-0.0,-0.0,-0.0397,0.0
13,drl,5,5,0,0.3205,0.4053,0.219,7.658,1,16.658,-9.219,0.0,0.0,0.99981,-3.6984,-0.0,-3.6984,-0.0,0.0
13,drl,6,6,0,0.4053,0.4923,0.456,8.691,1,17.691,-9.456,0.0,0.0,0.99978,-3.8844,-0.0,-3.8844,-0.0,0.0
